ElectronicDevices,ElectronicDevices_Duration,Groceries,Groceries_Duration,SportsRelated,Sports_Equipments_Duration,Bounce_Rates,Special_Day,Month,Browser,Region,Type_of_visitor,Weekend,Purchase_made
0,0,0,0,14,927.2777778,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,7,141.1666667,0,0,Mar,Edge,3,Old_Visitor,false,false
11,247.3333333,2,369,90,7221,0.001030928,0,Mar,Edge,3,Old_Visitor,false,true
0,0,0,0,12,218.5,0,0,Mar,Mozilla,4,Old_Visitor,false,false
2,78.33333333,0,0,12,262.5,0.028571429,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,17,469.4166667,0,0,Mar,Mozilla,2,Old_Visitor,false,false
1,16,0,0,27,1240.916667,0,0,Mar,Edge,3,Old_Visitor,false,true
1,8,0,0,5,143.5,0,0,Mar,Edge,2,New_Visitor,true,false
0,0,0,0,7,101,0.028571429,0,Mar,Chrome,1,Old_Visitor,false,false
5,267.5,0,0,5,62.5,0.022222222,0,Mar,Edge,2,New_Visitor,true,false
1,14,0,0,6,156,0,0,Mar,Mozilla,3,Old_Visitor,true,false
0,0,0,0,6,104,0,0,Mar,Edge,7,Old_Visitor,false,false
2,17,0,0,15,1349,0,0,Mar,Edge,1,Old_Visitor,false,false
1,12,0,0,11,331.25,0.016666667,0,Mar,Edge,2,Old_Visitor,true,false
5,114.75,0,0,8,301.5,0,0,Mar,Brave,4,Old_Visitor,true,false
0,0,0,0,8,157.5714286,0,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,4,Old_Visitor,true,false
0,0,0,0,19,224.9583333,0,0,Mar,Mozilla,1,Old_Visitor,false,false
1,10,0,0,39,1152.5,0.011965812,0,Mar,Edge,1,Old_Visitor,false,false
10,164.5,1,3,61,2292.679762,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,9,329,0.022222222,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,8,111.6666667,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,15,1074.428571,0.015384615,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,32,1080.047619,0,0,Mar,Edge,7,Old_Visitor,false,false
4,387.5,0,0,23,666.9464286,0.007692308,0,Mar,Mozilla,6,Old_Visitor,false,false
2,123,0,0,14,239,0,0,Mar,Edge,1,New_Visitor,true,false
4,272.5,0,0,14,279.9,0,0,Mar,Mozilla,3,New_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,15,1674,0,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,3,15,0,0,Mar,Brave,3,Old_Visitor,true,false
0,0,0,0,22,480.9666667,0.004848485,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,3,62,0,0,Mar,Edge,1,Old_Visitor,false,false
4,320.5,0,0,23,1841.171429,0,0,Mar,Mozilla,1,New_Visitor,true,false
0,0,0,0,2,37.5,0,0,Mar,Edge,4,Old_Visitor,true,false
2,35,0,0,11,131.3,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,2,92,0,0,Mar,Edge,8,Old_Visitor,false,false
0,0,0,0,3,78.33333333,0,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,7,114.6,0.028571429,0,Mar,Edge,1,Old_Visitor,false,false
2,34,0,0,18,671,0,0,Mar,Edge,3,New_Visitor,true,false
2,47,0,0,11,624,0,0,Mar,Edge,1,Old_Visitor,false,false
2,11,3,123.3333333,34,448.75,0.021621622,0,Mar,Mozilla0,6,Old_Visitor,false,false
0,0,0,0,4,35,0,0,Mar,Edge,9,Old_Visitor,false,false
3,13,0,0,7,79.5,0,0,Mar,Edge,1,New_Visitor,true,false
0,0,0,0,10,189.5,0,0,Mar,Edge,3,Old_Visitor,false,false
2,36,0,0,15,2190.666667,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,2,0,0.2,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,2,0,0.2,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,5,672.5,0,0,Mar,Edge,1,Old_Visitor,false,false
3,33,0,0,67,2502.816667,0.006060606,0,Mar,Mozilla,1,Old_Visitor,false,false
7,97,6,281.5,83,1778.125214,0.007967033,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,4,49.5,0.05,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,12,261,0.033333333,0,Mar,Edge,7,Old_Visitor,false,false
1,37,0,0,12,663.5,0,0,Mar,Edge,6,New_Visitor,false,true
4,55,0,0,16,284.9,0.003333333,0,Mar,Mozilla,2,Old_Visitor,false,false
0,0,0,0,7,236,0.057142857,0,Mar,Edge,3,Old_Visitor,false,false
3,26,0,0,19,576.0833333,0.009090909,0,Mar,Edge,2,Old_Visitor,true,true
0,0,0,0,3,77,0,0,Mar,DuckDuckGo,1,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,3,79,0.066666667,0,Mar,Mozilla,3,Old_Visitor,false,false
2,24.5,1,710,66,4566.952839,0.006470588,0,Mar,Edge,2,Old_Visitor,false,false
1,24,3,125.5,65,8646,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,17,600.5,0,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,21,434.5,0,0,Mar,Edge,7,Old_Visitor,false,false
1,0,0,0,35,499.4,0.011764706,0,Mar,Edge,3,Old_Visitor,true,false
9,122,1,87,50,1694.797619,0.008928571,0,Mar,Mozilla,1,Old_Visitor,true,false
1,123,0,0,7,181.5,0,0,Mar,Edge,1,New_Visitor,true,true
3,308,0,0,54,1306.151974,0.003508772,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,6,75,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,6,61,0,0,Mar,Brave,1,Old_Visitor,false,false
0,0,0,0,12,1165.333333,0.004166667,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,5,Old_Visitor,false,false
0,0,0,0,6,70.83333333,0,0,Mar,Edge,8,Old_Visitor,false,false
5,72.5,0,0,31,649.3071429,0,0,Mar,7,2,Old_Visitor,true,true
1,21,1,61,49,1647.152381,0,0,Mar,Edge,7,Old_Visitor,true,true
6,233.0833333,2,63,60,3135.442572,0.001666667,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,9,181.3333333,0.02962963,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,9,159,0,0,Mar,Edge,1,Old_Visitor,true,false
4,315,0,0,8,465.8333333,0,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,3,112,0.066666667,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,40,952.9666667,0.001666667,0,Mar,Mozilla,2,Old_Visitor,false,false
0,0,0,0,8,372.8333333,0,0,Mar,Mozilla,1,Old_Visitor,false,false
6,192.5,0,0,14,327,0,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,6,1057,0,0,Mar,Brave,4,Old_Visitor,false,false
0,0,0,0,3,12,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,36,0,0,Mar,Edge,6,Old_Visitor,true,false
3,43.5,0,0,30,2264.333333,0,0,Mar,Edge,1,Old_Visitor,true,false
4,76,0,0,28,866,0,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,4,97,0,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,17,701.5424242,0.013333333,0,Mar,Edge,6,Old_Visitor,false,false
2,35,0,0,20,979.0833333,0,0,Mar,Edge,3,Old_Visitor,false,true
3,13,0,0,28,324.7692308,0,0,Mar,Edge,1,Old_Visitor,false,false
6,160.0952381,3,94.5,47,1682.870247,0.001333333,0,Mar,Edge,6,Old_Visitor,false,true
0,0,0,0,9,210,0.044444444,0,Mar,Mozilla,3,Old_Visitor,false,false
0,0,0,0,20,332,0.03,0,Mar,Mozilla,3,Old_Visitor,false,false
1,45,0,0,13,1610.916667,0,0,Mar,Mozilla,1,New_Visitor,true,false
4,177.1666667,0,0,50,1188.566667,0.007843137,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,3,98,0,0,Mar,DuckDuckGo,7,Old_Visitor,false,false
0,0,1,36.33333333,38,1663.683333,0.005405405,0,Mar,Edge,4,Old_Visitor,false,false
4,43.5,0,0,39,930.3,0.001190476,0,Mar,Chrome,1,Old_Visitor,true,false
0,0,0,0,21,1003,0,0,Mar,Brave,1,Old_Visitor,false,false
0,0,0,0,3,69,0,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,27,1199.725758,0.007407407,0,Mar,Mozilla,2,Old_Visitor,false,false
0,0,0,0,34,1524.058333,0.019393939,0,Mar,Edge,3,Old_Visitor,false,false
0,0,2,45,11,624,0.015384615,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,37,1229.766667,0.005405405,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,13,972.6,0,0,Mar,Edge,3,Old_Visitor,false,false
5,159,0,0,17,438.4333333,0.003030303,0,Mar,Mozilla,3,Old_Visitor,false,false
0,0,0,0,10,270,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,3,333,0,0,Mar,Edge,2,Old_Visitor,true,false
0,0,0,0,20,504.2333333,0.01,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,27,845.5,0,0,Mar,Mozilla,1,Old_Visitor,true,false
1,54,1,237,16,744.5,0.013333333,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,21,1129,0.00952381,0,Mar,Chrome,5,Old_Visitor,false,false
2,34,0,0,8,358,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,24,832,0,0,Mar,DuckDuckGo,6,Old_Visitor,false,false
0,0,0,0,4,36.5,0,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,7,157,0,0,Mar,Edge,1,Old_Visitor,false,false
3,36,0,0,9,71.33333333,0,0,Mar,Edge,1,New_Visitor,false,false
7,196,3,138.5,11,227.5,0,0,Mar,Edge,5,New_Visitor,true,false
1,0,2,56,22,1054.309524,0.004761905,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,6,308.1666667,0.083333333,0,Mar,Mozilla,6,Old_Visitor,false,false
0,0,0,0,10,229.25,0,0,Mar,Mozilla,6,Old_Visitor,false,false
0,0,1,29,9,225.8333333,0,0,Mar,Edge,1,Old_Visitor,true,false
2,21,1,26,22,326.5833333,0.018181818,0,Mar,Edge,4,Old_Visitor,false,false
10,231,1,8,104,3486.690476,0.003301887,0,Mar,Mozilla0,1,Old_Visitor,true,false
0,0,0,0,8,863.3333333,0,0,Mar,Edge,4,Old_Visitor,true,false
0,0,0,0,1,67,0.1,0,Mar,Opera,1,Old_Visitor,false,false
15,1011.361111,2,171.5,54,1405.131241,0,0,Mar,Edge,3,New_Visitor,true,false
6,60,2,61,23,1031.704762,0,0,Mar,Edge,9,Old_Visitor,true,true
0,0,0,0,24,917.0833333,0.008333333,0,Mar,Edge,1,Old_Visitor,true,false
3,61,0,0,19,573.6571429,0.036842105,0,Mar,Mozilla,2,Old_Visitor,false,false
0,0,0,0,5,94.5,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,13,238.1666667,0,0,Mar,Edge,6,Old_Visitor,false,false
3,227,0,0,3,164,0,0,Mar,Mozilla,3,New_Visitor,false,false
0,0,5,14,31,750.5904762,0.007407407,0,Mar,Edge,1,Old_Visitor,false,false
1,464,0,0,19,1834.083333,0.02,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,19,606.8333333,0.031578947,0,Mar,Edge,1,Old_Visitor,false,false
0,0,3,300,13,509.1214286,0.006666667,0,Mar,Edge,7,Old_Visitor,true,true
0,0,0,0,2,19,0,0,Mar,Mozilla,1,Old_Visitor,false,false
3,80.42857143,0,0,61,5900.351378,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,9,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,13,449.3333333,0.006153846,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,0,0,12,200,0,0,Mar,Edge,1,Old_Visitor,true,false
3,61.5,0,0,16,946.1666667,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,2,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,3,514,0,0,Mar,Edge,3,Old_Visitor,false,false
1,58,0,0,5,64,0,0,Mar,Mozilla,4,New_Visitor,false,false
0,0,0,0,2,210,0,0,Mar,Edge,1,Old_Visitor,false,false
2,243,0,0,12,1180.5,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,9,771.5,0.022222222,0,Mar,Mozilla,6,Old_Visitor,false,false
1,4,0,0,37,1096.75,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,5,381.6666667,0,0,Mar,Mozilla,3,Old_Visitor,false,false
9,210.6666667,3,127,55,1509.594444,0.006451613,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,0,0,4,69,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Brave,5,Old_Visitor,false,false
0,0,0,0,5,103,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,2,36.5,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,6,226,0,0,Mar,Edge,1,Old_Visitor,false,false
1,156.1428571,0,0,18,1181.198413,0,0,Mar,Edge,4,Old_Visitor,false,false
2,0,0,0,17,1394.666667,0,0,Mar,Brave,2,Old_Visitor,false,false
5,282,0,0,8,326,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,9,459.8307692,0,0,Mar,Edge,8,Old_Visitor,true,false
3,512.8333333,2,278,3,162,0,0,Mar,Edge,1,New_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,DuckDuckGo,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,3,Old_Visitor,false,false
1,112,0,0,37,2043.5,0.005555556,0,Mar,Chrome,3,Old_Visitor,false,true
4,73.5,0,0,24,663.4666667,0.002564103,0,Mar,Edge,1,Old_Visitor,false,false
3,184.6888889,0,0,129,7669.250794,0,0,Mar,Edge,8,Old_Visitor,false,false
5,75.16666667,0,0,12,115.1666667,0.028571429,0,Mar,Edge,8,Old_Visitor,false,false
0,0,0,0,11,296.45,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,56,2633.869048,0.003703704,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,0,0,19,392,0.021052632,0,Mar,Edge,5,Old_Visitor,true,false
1,19,0,0,13,748.6666667,0,0,Mar,Edge,6,Old_Visitor,false,false
6,302,0,0,18,834.6666667,0.004761905,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,2,5,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,3,11,0.05,0,Mar,Opera,1,Old_Visitor,false,false
0,0,1,37,15,497.3333333,0.0125,0,Mar,Mozilla,2,Old_Visitor,false,false
10,117.3333333,0,0,28,631.9896825,0.017647059,0,Mar,7,1,Old_Visitor,false,true
0,0,0,0,11,315.6,0,0,Mar,Mozilla,6,Old_Visitor,true,false
1,7,0,0,14,183.3333333,0,0,Mar,Edge,3,Old_Visitor,false,false
1,0,0,0,8,192.1666667,0,0,Mar,Mozilla,9,Old_Visitor,true,false
1,0,0,0,16,1296.6,0.022222222,0,Mar,Edge,4,Old_Visitor,false,true
0,0,0,0,3,17,0.1,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,1,41,13,698,0,0,Mar,Chrome,2,Old_Visitor,false,false
1,14,0,0,17,1093.142857,0,0,Mar,Edge,2,Old_Visitor,false,false
1,5,0,0,9,2397.5,0,0,Mar,Mozilla,3,Old_Visitor,false,false
2,107,0,0,3,56,0,0,Mar,Mozilla,3,New_Visitor,false,false
1,31,3,62,11,196.2,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,3,39.66666667,0,0,Mar,Brave,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,1,42,20,408.3333333,0,0,Mar,Brave,7,Old_Visitor,false,true
0,0,0,0,2,0,0.2,0,Mar,Mozilla,1,Old_Visitor,false,false
1,7,0,0,29,906.5666667,0,0,Mar,Mozilla,1,New_Visitor,true,false
0,0,0,0,4,149,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,30,1224.75,0,0,Mar,Brave,2,New_Visitor,false,true
0,0,0,0,1,0,0.2,0,Mar,Brave,1,Old_Visitor,false,false
2,52,1,17.66666667,18,1262,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,12,207,0,0,Mar,Edge,3,Old_Visitor,false,false
1,19,0,0,7,115.6666667,0,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
1,0,0,0,3,321.5,0.05,0,Mar,Edge,2,Old_Visitor,false,false
9,204.0833333,0,0,63,3552.702381,0,0,Mar,Edge,8,New_Visitor,false,true
2,151,0,0,19,716.3571429,0.004761905,0,Mar,Mozilla,7,Old_Visitor,true,true
6,98,0,0,12,343,0.019444444,0,Mar,Edge,1,Old_Visitor,true,false
6,52,1,24,56,3763.166667,0.003389831,0,Mar,Edge,1,Old_Visitor,false,true
0,0,0,0,7,272.5,0,0,Mar,Mozilla,6,New_Visitor,true,false
0,0,0,0,3,81,0,0,Mar,Mozilla,1,Old_Visitor,false,false
4,600.4230769,0,0,17,1883.827222,0.00075188,0,Mar,Edge,1,Old_Visitor,false,true
0,0,0,0,7,251.6666667,0.028571429,0,Mar,Edge,1,Old_Visitor,true,false
4,132,0,0,7,1413.333333,0.036,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,3,79.5,0,0,Mar,Edge,2,Old_Visitor,false,false
3,23,0,0,6,83,0,0,Mar,Edge,6,New_Visitor,false,false
2,20,0,0,17,584.5,0,0,Mar,Edge,9,Old_Visitor,false,false
3,39,0,0,30,940.8333333,0.012121212,0,Mar,8,3,Old_Visitor,false,false
2,152.8333333,0,0,20,791.6666667,0.011111111,0,Mar,Mozilla,1,New_Visitor,false,true
0,0,0,0,77,4346.541667,0.003070175,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,5,50.5,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,6,74,0,0,Mar,Brave,6,Old_Visitor,false,false
0,0,0,0,8,83,0.057142857,0,Mar,Edge,2,Old_Visitor,false,false
4,16.66666667,0,0,68,2593.741667,0.002941176,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,6,59,0,0,Mar,Edge,1,Old_Visitor,false,false
2,197,4,219,53,1518.761111,0.007272727,0,Mar,Mozilla,6,Old_Visitor,true,false
0,0,0,0,6,62,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,30,365.4,0.027586207,0,Mar,Edge,6,Old_Visitor,false,false
2,15,0,0,7,50.5,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,12,468,0.016666667,0,Mar,Mozilla,4,Old_Visitor,false,false
5,710.3333333,0,0,23,7533.272727,0,0,Mar,Edge,1,Old_Visitor,false,false
4,84,0,0,35,1059,0,0,Mar,Edge,3,New_Visitor,false,false
0,0,0,0,5,52,0,0,Mar,Brave,7,Old_Visitor,false,false
3,151,0,0,6,892,0,0,Mar,Edge,3,Old_Visitor,true,false
4,83.5,0,0,9,430.5,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,17,132.6333333,0.011764706,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,14,363.3181818,0.014285714,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,3,73,0,0,Mar,Brave,1,Old_Visitor,false,false
0,0,0,0,8,612,0,0,Mar,Opera,1,New_Visitor,true,false
9,848.1428571,4,388.6666667,33,595.0095238,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,6,495,0,0,Mar,Edge,9,Old_Visitor,true,true
0,0,0,0,4,49.5,0,0,Mar,Edge,9,Old_Visitor,false,false
3,130.8333333,1,109,47,1813.208333,0,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,9,218,0,0,Mar,Edge,6,Old_Visitor,true,false
0,0,0,0,4,102,0,0,Mar,Edge,3,Old_Visitor,false,false
2,27,0,0,23,1278.090909,0,0,Mar,Edge,2,New_Visitor,true,false
0,0,0,0,3,25,0,0,Mar,Mozilla,4,Old_Visitor,false,false
0,0,2,445,38,996.5166667,0.000854701,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,6,69.5,0,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,40,1530.248485,0.005128205,0,Mar,Edge,1,Old_Visitor,false,false
2,12,0,0,43,2595.280952,0.009090909,0,Mar,Brave,7,Old_Visitor,false,false
0,0,0,0,12,471.5,0.016666667,0,Mar,Mozilla,6,Old_Visitor,false,false
11,281.6309524,0,0,54,923.6757353,0,0,Mar,Mozilla,7,Old_Visitor,false,false
0,0,0,0,10,153,0.02,0,Mar,Mozilla,4,Old_Visitor,true,false
9,160,0,0,48,3946.008333,0.007272727,0,Mar,DuckDuckGo,1,Old_Visitor,true,true
0,0,0,0,26,648.4,0,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,5,56,0.04,0,Mar,Brave,1,Old_Visitor,true,false
0,0,0,0,1,0,0.2,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,21,263,0.00952381,0,Mar,DuckDuckGo,1,Old_Visitor,false,false
0,0,0,0,6,193,0,0,Mar,Mozilla,3,Old_Visitor,true,false
0,0,0,0,3,38,0.1,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,8,116,0.025,0,Mar,Brave,5,Old_Visitor,false,false
3,31.33333333,0,0,33,1077.869048,0.0015625,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,5,266.3333333,0.04,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,3,17,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,3,67.5,0,0,Mar,Mozilla,3,Old_Visitor,true,false
3,81,1,0,28,499.6666667,0,0,Mar,DuckDuckGo,1,Old_Visitor,false,false
1,5.5,0,0,7,286,0.025,0,Mar,Edge,6,Old_Visitor,false,false
4,81,0,0,8,112.7285714,0,0,Mar,Edge,2,Old_Visitor,false,false
1,18,0,0,24,1571,0,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,11,241,0,0,Mar,Edge,5,Old_Visitor,false,false
0,0,0,0,11,187,0.031818182,0,Mar,Edge,1,Old_Visitor,false,false
3,91,2,338,11,451,0,0,Mar,Edge,1,New_Visitor,false,true
2,85.5,0,0,42,1741.483333,0,0,Mar,Mozilla0,1,Old_Visitor,false,false
1,42,2,80.5,46,838.6833333,0,0,Mar,Edge,1,Old_Visitor,false,false
5,36.33333333,3,53,22,406,0.002564103,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,18,437.1875,0.011111111,0,Mar,Mozilla,7,Old_Visitor,true,false
2,33,0,0,28,898.5,0,0,Mar,Mozilla0,6,Old_Visitor,false,false
0,0,0,0,19,215.75,0,0,Mar,Edge,3,Old_Visitor,false,false
7,110.25,0,0,20,266.5833333,0.011111111,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,6,546,0,0,Mar,Edge,3,Old_Visitor,false,true
0,0,0,0,16,2156,0.01875,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,17,557.1666667,0.023529412,0,Mar,Edge,1,Old_Visitor,false,false
2,27,1,35,19,461.05,0.016666667,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,18,1473.333333,0.011111111,0,Mar,Mozilla,1,Old_Visitor,false,false
4,155.5,0,0,13,474.8333333,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,4,Old_Visitor,false,false
0,0,0,0,6,212,0.026666667,0,Mar,Edge,3,Old_Visitor,false,false
5,487.5,0,0,11,500,0,0,Mar,8,1,New_Visitor,false,false
0,0,3,56,10,369,0,0,Mar,Mozilla,4,New_Visitor,true,false
0,0,0,0,5,136.6666667,0.02,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,10,243.2,0.02,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,12,459,0,0,Mar,Brave,3,Old_Visitor,false,false
5,376.8,3,105.6666667,6,441.4666667,0,0,Mar,Edge,1,Old_Visitor,false,false
4,985.5,4,308,6,328,0,0,Mar,Edge,3,New_Visitor,false,false
0,0,0,0,3,36,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,20,518.6666667,0,0,Mar,Edge,2,Old_Visitor,false,false
7,606,1,33,26,631.4583333,0,0,Mar,Mozilla,7,Old_Visitor,false,false
11,1640.590909,0,0,16,1849.833333,0,0,Mar,Mozilla,2,Old_Visitor,false,false
1,0,0,0,8,436,0,0,Mar,Brave,6,Old_Visitor,true,false
0,0,0,0,5,132,0,0,Mar,Mozilla,1,Old_Visitor,true,false
2,63,0,0,35,850.3333333,0,0,Mar,Edge,3,New_Visitor,true,false
11,228.0277778,1,32,17,457.7957265,0.007258065,0,Mar,Edge,9,Old_Visitor,false,false
0,0,0,0,5,143,0,0,Mar,Brave,1,Old_Visitor,false,false
6,136.5555556,0,0,59,3224.819084,0.002985075,0,Mar,Brave,2,Old_Visitor,true,true
3,76,0,0,24,1038.845238,0,0,Mar,Edge,4,New_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,6,216,0,0,Mar,Brave,7,Old_Visitor,false,false
2,11,0,0,20,363.6666667,0.01,0,Mar,Edge,1,Old_Visitor,true,false
1,0,0,0,17,1314.25,0.045833333,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,5,146,0.146666667,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,8,228,0,0,Mar,Mozilla,3,Old_Visitor,false,false
0,0,0,0,2,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,11,419.75,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,15,270,0.028571429,0,Mar,Edge,7,Old_Visitor,false,false
1,1.333333333,0,0,32,395.2222222,0.006060606,0,Mar,Brave,1,Old_Visitor,true,false
0,0,0,0,4,9,0.1,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,17,945.0108696,0.006334842,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,3,90,0,0,Mar,Edge,5,Old_Visitor,false,false
0,0,1,55,9,936.8333333,0,0,Mar,Mozilla,1,Old_Visitor,true,true
0,0,0,0,3,8,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,20,447.5,0.02,0,Mar,Edge,1,Old_Visitor,false,false
5,310,1,73,16,416.4,0,0,Mar,Mozilla,1,Old_Visitor,true,false
5,1417.5,0,0,36,1051.248276,0,0,Mar,Edge,5,Old_Visitor,true,false
